Código BDNS,Mecanismo de Recuperación y Resiliencia,Administración,Departamento,Órgano,Fecha de registro,Título de la convocatoria,Título cooficial
441065,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,21/02/2019,Resolución de 31 de enero de 2019 de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convoca la concesión de ayudas para la Misión de Estudio con motivo de PROPAK ÁFRICA 2019 - Johannesburgo (Sudáfrica) - 12 al 15 de marzo,
441064,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,21/02/2019,Resolución de 31 de enero de 2019 de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convoca la concesión de ayudas para la Jornada Técnica con motivo de la LATIN ALTERNATIVE MUSIC CONFERENCE (LAMC)-Nueva York - 9 a 13 de julio de 2019,
440955,NO,ESTADO,MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN,FONDO ESPAÑOL DE GARANTÍA AGRARIA,21/02/2019,CONVOCATORIA DESIERTA Resolución de 20 de febrero de 2019, del FEGA O. A., por la que se convocan ayudas a la cooperación para planteamientos conjuntos con respecto a proyectos medioambientales y prácticas medioambientales en curso,
440923,NO,ESTADO,MINISTERIO DEL INTERIOR,SUBDIRECCIÓN GENERAL DE GESTIÓN ECONÓMICA Y PATRIMONIAL,21/02/2019,beca curso intensivo de lengua española para funcionario policial de Senegal. al amparo del RD 732/2018 de cooperacion policial internacional,
440917,NO,ESTADO,MINISTERIO DEL INTERIOR,SUBDIRECCIÓN GENERAL DE GESTIÓN ECONÓMICA Y PATRIMONIAL,21/02/2019,6 becas para proyecto de Formacion de Español como lengua extranjera, para Bulgaria.,
440691,NO,ESTADO,MINISTERIO DE HACIENDA,AUTORIDAD INDEPENDIENTE DE RESPONSABILIDAD FISCAL, AAI.,20/02/2019,Convocatoria de ayudas a universidades y otros centros académicos para el fomento de la formación y la investigación en el ámbito del análisis económico y presupuestario para la estabilidad y sostenibilidad fiscal en 2019,
440677,NO,ESTADO,MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN,FONDO ESPAÑOL DE GARANTÍA AGRARIA,20/02/2019,CONV. DESIERTA Resolución de 19 de febrero de 2019, del Fondo Español de Garantía Agraria O.A. (FEGA), por la que se convocan ayudas a la cooperación para el suministro sostenible de biomasa, en el marco del Programa Nacional de Desarrollo Rural 2014-2020,
440666,NO,ESTADO,MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN,FONDO ESPAÑOL DE GARANTÍA AGRARIA,20/02/2019,Resolución de 19 de febrero de 2019, del FEGA O.A, por la que se convocan ayudas a inversiones materiales o inmateriales en transformación, comercialización y desarrollo de productos agrarios, en el marco del PNDR 2014-2020,
440558,NO,ESTADO,MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES,CENTRO NACIONAL DE INVESTIGACIONES CARDIOVASCULARES CARLOS III F.S.P.,19/02/2019,Programa CNIC Cicerone 2019: Prácticas de laboratorio en el CNIC para estudiantes universitarios durante los meses de verano,
440557,NO,ESTADO,MINISTERIO DE HACIENDA,CONSORCIO DE LA CIUDAD DE SANTIAGO DE COMPOSTELA,19/02/2019,Acuerdo 17 diciembre 2018 Consejo Administración Consorcio Ciudad Santiago de Compostela por el que se aprueban bases reguladoras y convocatoria para concesión subvenciones programa terémanter mantenimiento y mejora envol.ext. inmuebles Ciudad Histórica,
440556,NO,ESTADO,MINISTERIO DE HACIENDA,CONSORCIO DE LA CIUDAD DE SANTIAGO DE COMPOSTELA,19/02/2019,Acuerdo 17 diciembre 2018 Consejo Administración del Consorcio Ciudad de Santiago de Compostela por el que se aprueban bases reguladoras y convocatoria para concesión de subvenciones a rehabilitación elementos especiales de madera y rejas Ciudad Histórica,
440482,NO,ESTADO,MINISTERIO DE INCLUSIÓN, SEGURIDAD SOCIAL Y MIGRACIONES,DIRECCIÓN GENERAL DE MIGRACIONES,19/02/2019,DGM-SGE SUBVENCIÓN NOMINATIVA A LA UNED 2018,
440353,NO,ESTADO,MINISTERIO DE HACIENDA,CONSORCIO DE LA CIUDAD DE SANTIAGO DE COMPOSTELA,18/02/2019,Bases reguladoras y convocatoria concesión por Consorcio de la Ciudad de Santiago de Compostela subvenciones Programa Terémanter dirigido mantenimiento y mejora eficiencia energética envolvente ext. inmuebles Ciudad Histórica de Santiago de Compostela,
440348,NO,ESTADO,MINISTERIO DE HACIENDA,CONSORCIO DE LA CIUDAD DE SANTIAGO DE COMPOSTELA,18/02/2019,Bases reguladoras y convocatoria para la concesión por parte del Consorcio de la Ciudad de Santiago de Compostela de subvenciones a la rehabilitación de elementos especiales de madera y rejas de inmuebles de ciudad histórica de Santiago de Compostela,
440033,NO,ESTADO,MINISTERIO DE CULTURA,MUSEO NACIONAL CENTRO DE ARTE REINA SOFÍA,15/02/2019,Resolución de 11 de febrero de 2019, del Museo Nacional Centro de Arte Reina Sofía, por la que se convoca una beca Our Many Europes para la formación en documentación museística en el Área de Colecciones del Museo,
439830,NO,ESTADO,MINISTERIO DE CULTURA,MUSEO NACIONAL CENTRO DE ARTE REINA SOFÍA,14/02/2019,Resolución de 11 de febrero de 2019, del Museo Nacional Centro de Arte Reina Sofía, por la que se convoca una beca Our Many Europes para la formación en documentación museística en el Área de Colecciones del Museo,
439756,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,13/02/2019,Resolución de 31 de enero de 2019 de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convoca la concesión de ayudas para la Misión Directa a Perú - Ecuador 2019,
439687,NO,ESTADO,MINISTERIO DE VIVIENDA Y AGENDA URBANA,DIRECCIÓN GENERAL DE AGENDA URBANA Y ARQUITECTURA,13/02/2019,CONVENIO Mº FOMENTO Y CSIC, DESTINADO A REALIZACIÓN DE TRABAJOS RELACIONADOS CON EL DESARROLLO, MANTENIM., ACTUALIZACIÓN Y DIFUSIÓN DE LA NORMATIVA Y REGLAMENTACIÓN TCA. Y EL APOYO TECNOLÓGICO EN EL ÁMBITO DE LA EDIFICACIÓN,
439679,NO,ESTADO,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,FUNDACIÓN BIODIVERSIDAD,13/02/2019,Convocatoria de la Fundación Biodiversidad, F.S.P., en régimen de concurrencia competitiva, para becas de formación relacionadas con los fines de la Fundación Biodiversidad,
439649,NO,ESTADO,MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN,ENTIDAD ESTATAL DE SEGUROS AGRARIOS - ENESA,13/02/2019,Subvenciones a los seguros de acuicultura marina de mejillón comprendidos en el 40º Plan de Seguros Agrarios Combinados,
439588,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,13/02/2019,Convocatoria Instrumental 2018 cultura Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura(UNESCO),
439587,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,13/02/2019,Convocatoria Instrumental Marruecos 2019 Gobernabilidad Ministerio Justicia Refuerzo Sistema Judicial,
439586,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,13/02/2019,Convocatoria Instrumental Iberoamérica 2018 cultura Programa Iberarchivos ADAI,
439585,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,13/02/2019,Convocatoria Instrumental 2018 Perú Ministerio de Comercio Exterior y Turismo Qhapac Ñan,
439584,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,13/02/2019,Convocatoria Instrumental 2018 El Salvador Alcaldía de Zacatecoluca Plan Maestro,
439583,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,13/02/2019,Convocatoria Instrumental Níger 2019 Agricultura AT Riego Mº Agricultura,
439582,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,13/02/2019,Convocatoria Instrumental Paraguay 2018 patrimonio Fundación Moisés Bertoni misiones,
439581,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,13/02/2019,Convocatoria Instrumental Bolivia 2018 patrimonio Fundación Cultural del Banco Central de Bolivia museo Villa París,
439580,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,13/02/2019,Convocatoria Instrumental Bolivia 2018 Patrimonio Gobierno Autónomo Municipal de la Paz incentivos,
439579,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,13/02/2019,Convocatoria Instrumental Bolivia 2018 patrimonio Plan de Rehabilitación de las Áreas Históricas Sucre,
439578,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,13/02/2019,Convocatoria Instrumental Bolivia 2018 patrimionio Plan Msiones,
439577,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,13/02/2019,Convocatoria Instrumental Guatemala 2018 Patrimonio Municipalidad de Guatemala Urbanismo II,
439576,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,13/02/2019,Convocatoria Instrumental Centroamérica 2018 Patrimonio CSUCA Escuela Restauración,
439575,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,13/02/2019,Convocatoria Instrumental Colombia 2018 Patrimonio Bibliotecas rurales,
439574,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,13/02/2019,Convocatoria Instrumental Mozambique 2018 patrimonio Dirección Provincial de Cultura y Turismo de Cabo Delgado Ibo,
439555,NO,ESTADO,MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES,CENTRO PARA EL DESARROLLO TECNOLÓGICO Y LA INNOVACIÓN E.P.E,12/02/2019,Ayudas del Centro para el Desarrollo Tecnologico Industrial E.P.E. para la financiacion de proyectos de I+D (2019),
439429,NO,ESTADO,MINISTERIO DE INCLUSIÓN, SEGURIDAD SOCIAL Y MIGRACIONES,DIRECCIÓN GENERAL DE MIGRACIONES,12/02/2019,Concesión directa de una subvención a la ciudad de Melilla para la mejora de la atención prestada en los centros de acogida de menores extranjeros no acompañados.,
439425,NO,ESTADO,MINISTERIO DE INCLUSIÓN, SEGURIDAD SOCIAL Y MIGRACIONES,DIRECCIÓN GENERAL DE MIGRACIONES,12/02/2019,Concesión directa de una subvención a la ciudad de Ceuta para la mejora de la atención prestada en los centros de acogida de menores extranjeros no acompañados.,
439256,NO,ESTADO,MINISTERIO DE TRABAJO Y ECONOMÍA SOCIAL,DIRECCIÓN PROVINCIAL DEL SEPE DE CÁCERES,11/02/2019,PROGRAMA DE FOMENTO DE EMPLEO AGRARIO EN ANDALUCIA Y EXTREMADURA. GARANTIA DE RENTAS 2018,
438911,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,07/02/2019,ADENDA + Resolución de 31 de enero de 2019 de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convoca la concesión de ayudas para la Participación Agrupada en la Feria SALONE DEL MOBILE 2019 -Milán (Italia) - 9 al 14 de abril,
438847,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,07/02/2019,Resolución de 31 de enero de 2019 de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convoca la concesión de ayudas para la Participación Agrupada en la Feria  INTERIOR LIFESTYLE 2019 - Tokio (Japón) - 17 al 19 de julio,
438683,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,06/02/2019,Resolución de 31 de enero de 2019 de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convoca la concesión de ayudas para la Participación Agrupada en la Feria IPI  2019 - EEUU - 9 al 14 de junio,
438682,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,06/02/2019,Resolución de 31 de enero de 2019 de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convoca la concesión de ayudas para la Participación Agrupada en la Feria NAB 2019 - 08-11 abril 2019 - Las Vegas (EEUU),
438681,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,06/02/2019,ADENDA + Resolución de 31 de enero de 2019 de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convoca la concesión de ayudas para la Participación Agrupada en la Feria MEDICA 2019 DÜSSELDORF - Alemania - 18 al 21 de noviembre,
438680,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,06/02/2019,Resolución de 31 de enero de 2019 de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convoca la concesión de ayudas para la Participación Agrupada en la Feria FIME 2019 MIAMI - EE.UU. - 26 al 28 de junio,
438679,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,06/02/2019,Resolución de 31 de enero de 2019 de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convoca la concesión de ayudas para la Participación Agrupada en la Feria BIOEUROPE SPRING 2019 - Viena (Austria) - 25 al 27 de marzo,
438678,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,06/02/2019,Resolución de 31 de enero de 2019 de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convoca la concesión de ayudas para la Participación Agrupada en la Feria AFRICA HEALTH 2019 - Johannesburgo (Sudáfrica) - 28 al 30 de mayo,
438677,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,06/02/2019,Resolución de 31 de enero de 2019 de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convoca la concesión de ayudas para la Participación Agrupada en la Feria CFIA 2019 - Rennes (Francia) - 12 al 14 de marzo de 2019,
438676,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,06/02/2019,Resolución de 31 de enero de 2019 de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convoca la concesión de ayudas para la Participación Agrupada en la Feria TECHTEXTIL 2019 - Frankfurt (Alemania) - 14 al 17 de mayo,
438635,NO,ESTADO,MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES,DIRECCIÓN GENERAL DE EVALUACIÓN Y COOPERACIÓN TERRITORIAL,06/02/2019,Subvención nominativa a la Corporación RTVE Ley PGE 2018,
438623,NO,ESTADO,MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES,DIRECCIÓN GENERAL DE EVALUACIÓN Y COOPERACIÓN TERRITORIAL,06/02/2019,Convenio entre el MEFP y la SEGIB y la ATEI,
438621,NO,ESTADO,MINISTERIO DE HACIENDA,CONSORCIO DE LA CIUDAD DE TOLEDO,06/02/2019,CONVENIO DE COLABORACIÓN ENTRE EL CONSORCIO DE LA CIUDAD DE TOLEDO Y EL COLEGIO OFICIAL DE MÉDICOS DE TOLEDO,
438511,NO,ESTADO,MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES,DIRECCIÓN GENERAL DE EVALUACIÓN Y COOPERACIÓN TERRITORIAL,06/02/2019,ADENDA PARA EL AÑO 2018 AL CONVENIO MARCO DE COLABORACIÓN ENTRE EL MINISTERIO DE EDUCACIÓN Y LA FEDERACIÓN ESPAÑOLA DE MUNICIPIOS Y PROVINCIAS SUSCRITO EL 21 DE JUNIO DE 2010,
438392,NO,ESTADO,MINISTERIO DE HACIENDA,CONSORCIO DE LA CIUDAD DE SANTIAGO DE COMPOSTELA,05/02/2019,Acuerdo de 17 de diciembre de 2018 del Consejo de Administración del Consorcio de Santiago por el que se aprueban las bases reguladoras de la concesión de subvención directa a la Fundación Laboral de la Construcción,
438385,NO,ESTADO,MINISTERIO DE HACIENDA,CONSORCIO DE LA CIUDAD DE SANTIAGO DE COMPOSTELA,05/02/2019,ACUERDO DEL CONSEJO DE ADMINISTRACION POR EL QUE SE APRUEBA LA CONCESIÓN DIRECTA A LA FUNDACION EUGENIO GRANELL 2019,
438381,NO,ESTADO,MINISTERIO DE HACIENDA,CONSORCIO DE LA CIUDAD DE SANTIAGO DE COMPOSTELA,05/02/2019,ACUERDO DEL CONSEJO DE ADMINISTRACION POR EL QUE SE APRUEBA LA CONCESIÓN DIRECTA AL AUDITORIO DE GALICIA PARA CINEUROPA 2019,
438376,NO,ESTADO,MINISTERIO DE HACIENDA,CONSORCIO DE LA CIUDAD DE SANTIAGO DE COMPOSTELA,05/02/2019,ACUERDO DEL CONSEJO DE ADMINISTRACION POR EL QUE SE APRUEBA LA CONCESIÓN DIRECTA AL AUDITORIO DE GALICIA PARA ACTIVIDADES CULTURALES 2019,
438370,NO,ESTADO,MINISTERIO DE HACIENDA,CONSORCIO DE LA CIUDAD DE SANTIAGO DE COMPOSTELA,05/02/2019,ACUERDO DEL CONSEJO DE ADMINISTRACION POR EL QUE SE APRUEBA LA CONCESIÓN DIRECTA A MÚSICA EN COMPOSTELA 2019,
438364,NO,ESTADO,MINISTERIO DE HACIENDA,CONSORCIO DE LA CIUDAD DE SANTIAGO DE COMPOSTELA,05/02/2019,ACUERDO DEL CONSEJO DE ADMINISTRACION POR EL QUE SE APRUEBA LA CONCESIÓN DIRECTA AL AYUNTAMIENTO DE SANTIAGO PARA LOS FUEGOS DEL APOSTOL 2019,
438351,NO,ESTADO,MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES,CENTRO PARA EL DESARROLLO TECNOLÓGICO Y LA INNOVACIÓN E.P.E,05/02/2019,Resolución de 4 de febrero de 2019 del CDTI, E.P.E, por la que se regula la concesión directa de ayudas a los proyectos con participación española seleccionados en la convocatoria transnacional conjunta 2017-18 de la acción ERA-NET COFUND,
438288,NO,ESTADO,MINISTERIO DEL INTERIOR,SUBDIRECCIÓN GENERAL DE GESTIÓN ECONÓMICA Y PATRIMONIAL,05/02/2019,Subvención nominativa al Ayuntamiento de Vitoria-Gasteiz para la regeneración de la zona limítrofe a la antigua sede del Banco de España, sede del Centro Memorial de las víctimas del terrorismo.,
438255,NO,ESTADO,MINISTERIO DEL INTERIOR,SUBDIRECCIÓN GENERAL DE GESTIÓN ECONÓMICA Y PATRIMONIAL,05/02/2019,Ayuda directa a la República de Mali para cofinanciar gastos derivados de las actividades de la lucha contra la inmigración irregular, al amparo del R.D. 732/2007, de 8 de junio, ayudas en el ámbito de la cooperación policial,
438221,NO,ESTADO,MINISTERIO DEL INTERIOR,SUBDIRECCIÓN GENERAL DE GESTIÓN ECONÓMICA Y PATRIMONIAL,05/02/2019,Contribución Voluntaria para el programa de retorno voluntario asistido con reintegración (AVRR) de la O.I.M en Marruecos,
438120,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,04/02/2019,Resolución de 31 de enero de 2019 de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convoca la concesión de ayudas para la Participación Agrupada en la Feria PLASTIMAGEN 2019 - Ciudad de México (México) - 2 al 5 de abril,
438118,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,04/02/2019,Resolución de 31 de enero de 2019 de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convoca la concesión de ayudas para la Participación Agrupada en la Feria HANNOVER 2019 - Alemania - 1 al 5 de abril,
438117,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,04/02/2019,Resolución de 31 de enero de 2019 de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convoca la concesión de ayudas para la Participación Agrupada en la Feria FIBO 2019 - Colonia (Alemania) - 4 al 7 de abril,
438112,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,04/02/2019,Resolución de 31 de enero de 2019 de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convoca la concesión de ayudas para la Participación Agrupada en la Feria EXPOPACK GUADALAJARA 2019 - México - 11 al 13 de junio,
438107,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,04/02/2019,ADENDA+Resolución de 31 de enero de 2019 de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convoca la concesión de ayudas para la Participación Agrupada en la Feria AISTECH 2019 - Pittsburgh (EE.UU.) - 6 al 8 de mayo,
438084,NO,ESTADO,MINISTERIO DE HACIENDA,CONSORCIO DE LA CIUDAD DE SANTIAGO DE COMPOSTELA,04/02/2019,Extracto del Acuerdo de 17 de diciembre de 2018 del Consejo de Administración del Consorcio de Santiago por el que se aprueban las bases reguladoras de la concesión de subvención directa a la Fundación Laboral de la Construcción,
438068,NO,ESTADO,MINISTERIO DE HACIENDA,CONSORCIO DE LA CIUDAD DE SANTIAGO DE COMPOSTELA,04/02/2019,ACUERDO DEL CONSEJO DE ADMINISTRACION POR EL QUE SE APRUEBA LA CONCESIÓN DIRECTA A LA FUNDACIÓN EUGENIO GRANELL PARA LA REALIZACIÓN DE ACTIVIDADES CULTURALES 2019,
