Administración,Administraci�n,Código BDNS,C�digo BDNS,Departamento,Fecha de registro,Mecanismo de Recuperación y Resiliencia,Mecanismo de Recuperaci�n y Resiliencia,Título cooficial,Título de la convocatoria,T�tulo cooficial,T�tulo de la convocatoria,Órgano,�rgano
ESTADO,,17472,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,17473,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,17474,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,18065,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,18163,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,18164,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,18165,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,18241,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,18242,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,18243,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,18305,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,18324,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,18325,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,18326,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,18429,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,18701,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,19278,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,70565,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,70566,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,70567,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,70568,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,70783,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,70787,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,70788,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,70789,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,71177,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,71178,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,71179,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,78672,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,78911,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2014,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,78937,,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,31/03/2014,NO,,,EDSC del año,,,FUNDACIÓN DE LOS FERROCARRILES ESPAÑOLES,
ESTADO,,79265,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,79490,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,79491,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,80792,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,80793,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,80794,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,80998,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,81716,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,84251,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,84435,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,86274,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,86396,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,89715,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,89716,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,89717,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,96278,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,96279,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,96280,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,96281,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,96797,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,96798,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,96799,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,97296,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,97297,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,97298,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,98007,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,98013,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,98014,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,98046,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,98113,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,99603,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2014,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,99613,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,99614,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,99615,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,99934,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,100177,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2014,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,100181,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2014,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,100187,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2014,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,100436,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,100437,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,100438,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,100459,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,100460,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,100461,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,100488,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,100499,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,100500,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,100501,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,100528,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,100583,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,100584,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,100585,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,100640,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2014,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,100641,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2014,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,100642,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2014,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,100643,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2014,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,100644,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2014,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,100670,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,100926,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,100927,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,100933,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,100934,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,100958,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,100959,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,100960,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,100961,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,101128,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,101154,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,101177,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,101178,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,101179,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,101248,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,101249,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,101250,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,101251,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,101276,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,101277,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,101278,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,101340,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,101341,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,101345,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,101362,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,101363,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,101364,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,101368,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,101485,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,101639,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,101660,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,101772,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2014,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,101773,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2014,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,101774,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2014,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,101775,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2014,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,101776,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2014,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,102084,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,102085,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,102086,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,102148,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,102149,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,102150,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,102261,,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,31/03/2014,NO,,,EDSC del año,,,FUNDACIÓN DE LOS FERROCARRILES ESPAÑOLES,
ESTADO,,102519,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2014,NO,,,EDSC del año,,,FUNDACIÓN ICO,
ESTADO,,102632,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2014,NO,,,EDSC del año,,,FUNDACIÓN ICO,
ESTADO,,103098,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,103099,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,103100,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,103242,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,103243,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,103244,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,103260,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,103261,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,103262,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,103369,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,103370,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,103371,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,103375,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,103376,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,103493,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,103494,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,103495,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,103548,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,103549,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,103550,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,103679,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,103806,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,103807,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,103808,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,103950,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,103951,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,103952,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,104055,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,104136,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,104137,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,104138,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,104398,,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,31/03/2014,NO,,,EDSC del año,,,FUNDACIÓN DE LOS FERROCARRILES ESPAÑOLES,
ESTADO,,104548,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,104549,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,104550,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,104551,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,104571,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,104572,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,104573,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,104897,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,104898,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,104924,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,104925,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,104928,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,104929,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,104930,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,105030,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,105210,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,105211,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,105212,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,105324,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,105325,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,105326,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
