Administración,Código BDNS,Departamento,Fecha de registro,Mecanismo de Recuperación y Resiliencia,Título cooficial,Título de la convocatoria,Órgano
ESTADO,424695,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,20/11/2018,NO,,CONVENIO ENTRE EL OAPN Y LA FUNDACION PARA LA CONSERVACION DEL QUEBRANTAHUESOS DE CONCESION DE UNA SUBVENCION PUBLICA PREVISTA NOMINATIVAMENTE EN LOS PRESUPUESTOS GENERALES DEL ESTADO PARA 2018 PARA LA REALIZACION DEL PROYECTO LIFE+RED QUEBRANTAHUESOS,ORGANISMO AUTÓNOMO PARQUES NACIONALES
ESTADO,424707,MINISTERIO DE CULTURA,20/11/2018,NO,,"A la Red Española de Teatros, Auditorios,Circuitos y Festivales de titularidad pública Asoc cultural para Danza a Escena",INSTITUTO NACIONAL DE LAS ARTES ESCÉNICAS Y DE LA MÚSICA
ESTADO,424713,MINISTERIO DE CULTURA,20/11/2018,NO,,A la Fundación para la Danza Víctor Ullate para sus actividades anuales 2018,INSTITUTO NACIONAL DE LAS ARTES ESCÉNICAS Y DE LA MÚSICA
ESTADO,424721,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,20/11/2018,NO,,CONVENIO DE COLABORACION CON LA ASOCIACION DE MUNICIPIOS CON TERRITORIO EN PARQUES NACIONALES (AMUPARNA) PARA APOYAR LA DIFUSION DE LA RED DE PARQUES NACIONALES EN EL AMBITO LOCAL,ORGANISMO AUTÓNOMO PARQUES NACIONALES
ESTADO,424846,MINISTERIO DE VIVIENDA Y AGENDA URBANA,21/11/2018,NO,,Convenio Fundación DOCOMOMO,DIRECCIÓN GENERAL DE AGENDA URBANA Y ARQUITECTURA
ESTADO,425021,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,21/11/2018,NO,,Transferencia corriente al Centro de Estudios de Transportes del Mediterráneo Occidental (CETMO),SECRETARÍA DE ESTADO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE
ESTADO,425226,MINISTERIO DE CULTURA,22/11/2018,NO,,"Actos conmemorativos del centenario del Orfeón La Paz, de La Laguna, Tenerife",INSTITUTO NACIONAL DE LAS ARTES ESCÉNICAS Y DE LA MÚSICA
ESTADO,425230,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",22/11/2018,NO,,"Resolución de 29 de octubre, de la Presidencia del Consejo Superior de Deportes, por la que se publica el Convenio con la Fundación Deporte Joven",CONSEJO SUPERIOR DE DEPORTES
ESTADO,425242,MINISTERIO DE CULTURA,22/11/2018,NO,,A la Fundación Archivo Manuel de Falla para sus actividades,INSTITUTO NACIONAL DE LAS ARTES ESCÉNICAS Y DE LA MÚSICA
ESTADO,425249,MINISTERIO DE CULTURA,22/11/2018,NO,,"A la Fundación Isaac Albéniz, para sus actividades anuales",INSTITUTO NACIONAL DE LAS ARTES ESCÉNICAS Y DE LA MÚSICA
ESTADO,425253,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",22/11/2018,NO,,Convocatoria de plazas para auxiliares de conversación españoles en el extranjero para el curso académico 2019-2020,DIRECCIÓN GENERAL DE PLANIFICACIÓN Y GESTIÓN EDUCATIVA
ESTADO,425257,MINISTERIO DE CULTURA,22/11/2018,NO,,A la Fundación privada Orfeo Catalá -Palau de la Música Catalana para sus actividades,INSTITUTO NACIONAL DE LAS ARTES ESCÉNICAS Y DE LA MÚSICA
ESTADO,425365,MINISTERIO DE CULTURA,22/11/2018,NO,,A la Fundación Instituto de Cámara de Madrid para sus actividades,INSTITUTO NACIONAL DE LAS ARTES ESCÉNICAS Y DE LA MÚSICA
ESTADO,425368,MINISTERIO DE CULTURA,22/11/2018,NO,,A la Federación Coordinadora del Cicuito de Músicas Populares (GPS),INSTITUTO NACIONAL DE LAS ARTES ESCÉNICAS Y DE LA MÚSICA
ESTADO,425370,MINISTERIO DE CULTURA,22/11/2018,NO,,A la Fundación Pau Casals para sus actividades,INSTITUTO NACIONAL DE LAS ARTES ESCÉNICAS Y DE LA MÚSICA
ESTADO,425371,MINISTERIO DE CULTURA,22/11/2018,NO,,A la Asociación Bilbaina de Amigos de la Ópera para el desarrollo de su temporada,INSTITUTO NACIONAL DE LAS ARTES ESCÉNICAS Y DE LA MÚSICA
ESTADO,425372,MINISTERIO DE CULTURA,22/11/2018,NO,,A la Fundación del Festival de Ópera de Oviedo para el desarrollo de su temporada lírica,INSTITUTO NACIONAL DE LAS ARTES ESCÉNICAS Y DE LA MÚSICA
ESTADO,425374,MINISTERIO DE CULTURA,22/11/2018,NO,,A la Asociación de Amigos Canarios de la Ópera para la temporada de Ópera de Las Palmas,INSTITUTO NACIONAL DE LAS ARTES ESCÉNICAS Y DE LA MÚSICA
ESTADO,425376,MINISTERIO DE CULTURA,22/11/2018,NO,,A la Asociacion de Amigos de la Ópera de A Coruña para su temporada lírica,INSTITUTO NACIONAL DE LAS ARTES ESCÉNICAS Y DE LA MÚSICA
ESTADO,425377,MINISTERIO DE CULTURA,22/11/2018,NO,,A Canarias Cultura en Red para el Festival de Música de Canarias,INSTITUTO NACIONAL DE LAS ARTES ESCÉNICAS Y DE LA MÚSICA
