Administración,Administraci�n,Código BDNS,C�digo BDNS,Departamento,Fecha de registro,Mecanismo de Recuperación y Resiliencia,Mecanismo de Recuperaci�n y Resiliencia,Título cooficial,Título de la convocatoria,T�tulo cooficial,T�tulo de la convocatoria,Órgano,�rgano
ESTADO,,115916,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,115917,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,116378,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,116385,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,116386,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,116387,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,116391,,MINISTERIO DE INDUSTRIA Y TURISMO,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN EOI, F.S.P.",
ESTADO,,116417,,MINISTERIO DE INDUSTRIA Y TURISMO,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN EOI, F.S.P.",
ESTADO,,116707,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,116708,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,116709,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,116759,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,116760,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,116761,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,116792,,MINISTERIO DE INDUSTRIA Y TURISMO,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN EOI, F.S.P.",
ESTADO,,116795,,MINISTERIO DE INDUSTRIA Y TURISMO,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN EOI, F.S.P.",
ESTADO,,116845,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,116846,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,116847,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,116862,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",30/06/2015,NO,,,EDSC del año,,,FUNDACIÓN ICO,
ESTADO,,117049,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,117050,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,117051,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,117059,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,117060,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,117061,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,117280,,MINISTERIO DE INDUSTRIA Y TURISMO,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN EOI, F.S.P.",
ESTADO,,117544,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,117545,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,117546,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,117817,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,117818,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,117819,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,117851,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,117852,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,117853,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,117856,,MINISTERIO DE INDUSTRIA Y TURISMO,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN EOI, F.S.P.",
ESTADO,,117868,,MINISTERIO DE INDUSTRIA Y TURISMO,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN EOI, F.S.P.",
ESTADO,,117869,,MINISTERIO DE INDUSTRIA Y TURISMO,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN EOI, F.S.P.",
ESTADO,,117997,,MINISTERIO DE INDUSTRIA Y TURISMO,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN EOI, F.S.P.",
ESTADO,,118059,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,118060,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,118061,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,118294,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,118295,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,118296,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,118302,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,118303,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,118304,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,118305,,MINISTERIO DE INDUSTRIA Y TURISMO,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN EOI, F.S.P.",
ESTADO,,118312,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,118313,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,118314,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,118315,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,118316,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,118326,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,118590,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,118591,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,118592,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,118596,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,118597,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,118598,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,118810,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,118811,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,118812,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,118886,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,118996,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,118997,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,118998,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,119057,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,119058,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,119059,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,119482,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,119483,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,119509,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,119510,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,119511,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,119522,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,119523,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,119524,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,119567,,MINISTERIO DE INDUSTRIA Y TURISMO,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN EOI, F.S.P.",
ESTADO,,119732,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,119733,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,119734,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,119835,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,119836,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,119837,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,119956,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,119957,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,119958,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,120056,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,120184,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,120185,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,120186,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,120773,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,120774,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,120775,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,121133,,MINISTERIO DE INDUSTRIA Y TURISMO,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN EOI, F.S.P.",
ESTADO,,121181,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,121251,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,121279,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,121280,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,121281,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,121290,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,121291,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,121292,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,121398,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,121399,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,121448,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,121479,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,121871,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,121872,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,121873,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,121905,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,122025,,MINISTERIO DE INDUSTRIA Y TURISMO,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN EOI, F.S.P.",
ESTADO,,122110,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,122111,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,122112,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,122124,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,122125,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,122215,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,122348,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,122349,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,122350,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,123332,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,123333,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,123334,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,123342,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,123343,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,123344,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,123350,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,123459,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,123493,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,123494,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,123495,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,123510,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,123511,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,123512,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,123583,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,123584,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,123585,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,123725,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,123726,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,123727,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,123732,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",30/06/2015,NO,,,EDSC del año,,,FUNDACIÓN ICO,
ESTADO,,123836,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",30/06/2015,NO,,,EDSC del año,,,FUNDACIÓN ICO,
ESTADO,,123852,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,123853,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,123854,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,124161,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,124162,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,124163,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,124173,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,124174,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,124175,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,124264,,MINISTERIO DE INDUSTRIA Y TURISMO,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN EOI, F.S.P.",
ESTADO,,124385,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,124386,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,124428,,MINISTERIO DE INDUSTRIA Y TURISMO,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN EOI, F.S.P.",
ESTADO,,124443,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,124444,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,124445,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,124500,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,124501,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,124502,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,124577,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,124578,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,124579,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,124742,,MINISTERIO DE INDUSTRIA Y TURISMO,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN EOI, F.S.P.",
ESTADO,,124809,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,124810,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,124811,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,125017,,MINISTERIO DE INDUSTRIA Y TURISMO,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN EOI, F.S.P.",
ESTADO,,125129,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,125130,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,125131,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,125554,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,125555,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,125610,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,125611,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,125616,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,125735,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,125736,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,125737,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,125768,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,125769,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,125770,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,126084,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,126085,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,126086,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,126094,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,126095,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,126096,,MINISTERIO DE HACIENDA,30/06/2015,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
